Event,Date,Time,Venue,City,State,Genre,Sub-Genre,Segment,Performer,Min Price,Max Price,Sales Status,On-Sale Date,Promoter,Ticket URL
Hamilton (Touring),2025-04-05,20:00:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7F6jg
Hamilton (Touring),2025-04-05,14:00:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7F6js
Hamilton (Touring),2025-04-05,20:00:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apQp
Hamilton (Touring),2025-04-05,14:00:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ap_z
Hamilton,2025-04-05,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok00
Hamilton,2025-04-05,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0P
Philadelphia Phillies vs. Los Angeles Dodgers,2025-04-05,16:05:00,Citizens Bank Park,Philadelphia,Pennsylvania,Baseball,MLB,Sports,Philadelphia Phillies,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uxZN
Pittsburgh Pirates vs. New York Yankees,2025-04-05,16:05:00,PNC Park,Pittsburgh,Pennsylvania,Baseball,MLB,Sports,Pittsburgh Pirates,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uxkv
Tucson Roadrunners vs. Bakersfield Condors,2025-04-06,16:00:00,Tucson Arena,Tucson,Arizona,Hockey,AHL,Sports,Tucson Roadrunners,25.0,88.0,onsale,2024-09-11T17:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/tucson-roadrunners-vs-bakersfield-condors-tucson-arizona-04-06-2025/event/190060FABB193BC8
Harry Potter and the Cursed Child - Parts 1 & 2 Sun 13:00 & 18:00,2025-04-06,13:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-07-18T11:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-643&date=2025-04-06&time=1.00PM
Hamilton (NY),2025-04-06,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-06-2025/event/Z1r9uZrrZbpZ1Ave_4w
Harry Potter and the Cursed Child,2025-04-06,13:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xZ
Harry Potter and the Cursed Child,2025-04-06,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xv
Hamilton (Touring),2025-04-06,13:00:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7F6qZ
Hamilton (Touring),2025-04-06,19:00:00,Bass Concert Hall,Austin,Texas,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7F6qv
Hamilton (Touring),2025-04-06,13:00:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apQb
Hamilton (Touring),2025-04-06,19:00:00,Silva Concert Hall,Eugene,Oregon,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7apj6
Hamilton,2025-04-06,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0J
Philadelphia Phillies vs. Los Angeles Dodgers,2025-04-06,13:35:00,Citizens Bank Park,Philadelphia,Pennsylvania,Baseball,MLB,Sports,Philadelphia Phillies,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uxZ0
Pittsburgh Pirates vs. New York Yankees,2025-04-06,13:35:00,PNC Park,Pittsburgh,Pennsylvania,Baseball,MLB,Sports,Pittsburgh Pirates,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uxkZ
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-04-07,19:00:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.0,173.0,onsale,2024-12-10T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-04-07-2025/event/1700618411424477
Masters - Practice Round,2025-04-07,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7aKA-
Washington Nationals vs. Los Angeles Dodgers,2025-04-07,18:45:00,Nationals Park,Washington,District of Columbia,Baseball,MLB,Sports,Washington Nationals,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO-e
Detroit Tigers vs. New York Yankees,2025-04-07,18:40:00,Comerica Park,Detroit,Michigan,Baseball,MLB,Sports,Detroit Tigers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO0p
Montreal Canadiens vs. Detroit Red Wings,2025-04-08,19:00:00,Centre Bell,Montreal,Quebec,Hockey,NHL,Sports,Montreal Canadiens,14.0,702.0,onsale,2024-09-16T16:00:00Z,NHL REGULAR SEASON,https://www.ticketmaster.ca/montreal-canadiens-vs-detroit-red-wings-montreal-quebec-04-08-2025/event/310060F97F9B1D50
Hamilton (NY),2025-04-08,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-08-2025/event/Z1r9uZrrZbpZ1Ave_os
Harry Potter and the Cursed Child,2025-04-08,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xe
Masters - Practice Round,2025-04-08,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7aKAx
Hamilton (Touring),2025-04-08,19:30:00,Saenger Theatre-New Orleans,New Orleans,Louisiana,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7k_Zz
Hamilton,2025-04-08,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0E
Washington Nationals vs. Los Angeles Dodgers,2025-04-08,18:45:00,Nationals Park,Washington,District of Columbia,Baseball,MLB,Sports,Washington Nationals,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO-d
Detroit Tigers vs. New York Yankees,2025-04-08,18:40:00,Comerica Park,Detroit,Michigan,Baseball,MLB,Sports,Detroit Tigers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO0b
New York Yankees vs. Toronto Blue Jays,2025-09-06,13:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,10.0,410.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-vs-toronto-blue-bronx-new-york-09-06-2025/event/1D00611CAB634EA5
V-U2 An Immersive Concert Film at Sphere Las Vegas,2025-04-09,21:30:00,Sphere,Las Vegas,Nevada,Spectacular,Spectacular,Arts & Theatre,V-U2 An Immersive Concert Film at Sphere Las Vegas,78.0,173.0,onsale,2024-12-10T18:00:00Z,PROMOTED BY VENUE,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-04-09-2025/event/1700618411434484
Suite: Wizards vs 76ers,2025-04-09,19:00:00,Capital One Arena,Washington,District of Columbia,Basketball,NBA,Sports,Washington Wizards,48.0,389.0,onsale,2024-09-24T14:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/2024257320240903-11223024
Harry Potter and the Cursed Child - Parts 1 & 2 Wed 14:00 & 19:00,2025-04-09,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-08-29T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-64O&date=2025-04-09&time=2.00PM
GREATEST OF ALL TORONTO NIGHT | Toronto Raptors v Charlotte Hornets,2025-04-09,19:30:00,Scotiabank Arena,Toronto,Ontario,Basketball,NBA,Sports,Toronto Raptors,24.0,3100.0,onsale,2024-10-02T14:00:00Z,NBA REGULAR SEASON,https://www.ticketmaster.ca/greatest-of-all-toronto-night-toronto-toronto-ontario-04-09-2025/event/100061247E870E63
Hamilton (NY),2025-04-09,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-09-2025/event/Z1r9uZrrZbpZ1Ave_fd
Hamilton (NY),2025-04-09,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-09-2025/event/Z1r9uZrrZbpZ1Ave_ow
Harry Potter and the Cursed Child,2025-04-09,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6x7
Harry Potter and the Cursed Child,2025-04-09,13:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xd
Masters - Practice Round,2025-04-09,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7aKAN
Hamilton (Touring),2025-04-09,19:30:00,Saenger Theatre-New Orleans,New Orleans,Louisiana,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7k9o9
Hamilton,2025-04-09,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0I
Hamilton,2025-04-09,13:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0t
Washington Nationals vs. Los Angeles Dodgers,2025-04-09,16:05:00,Nationals Park,Washington,District of Columbia,Baseball,MLB,Sports,Washington Nationals,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO-7
Detroit Tigers vs. New York Yankees,2025-04-09,18:40:00,Comerica Park,Detroit,Michigan,Baseball,MLB,Sports,Detroit Tigers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7uO0O
Hamilton (NY),2025-04-10,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-10-2025/event/Z1r9uZrrZbpZ1Ave_oS
Harry Potter and the Cursed Child,2025-04-10,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xA
Masters - Thursday,2025-04-10,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7afoZ
Hamilton (Touring),2025-04-10,19:30:00,Saenger Theatre-New Orleans,New Orleans,Louisiana,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7k_vf
Hamilton,2025-04-10,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0Y
Los Angeles Kings vs. Anaheim Ducks,2025-04-10,19:30:00,Crypto.com Arena,Los Angeles,California,Hockey,NHL,Sports,Los Angeles Kings,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u783
Florida Panthers vs. Detroit Red Wings,2025-04-10,19:00:00,Amerant Bank Arena,Sunrise,Florida,Hockey,NHL,Sports,Florida Panthers,48.0,389.0,onsale,2024-07-02T16:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u7uP
Pinstripe Pass * New York Yankees v. New York Mets,2025-05-18,19:10:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,55.0,55.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-05-18-2025/event/1D00611CCE265AE9
Eagles Live at Sphere,2025-04-11,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,127.5,318.5,onsale,2024-12-06T18:00:00Z,LIVE NATION MUSIC,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-04-11-2025/event/17006155A2F61FC6
Eagles Live at the Sphere - Suite Reservation,2025-04-11,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,48.0,389.0,onsale,2024-12-01T18:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/EaglesSphere0111352
Harry Potter and the Cursed Child - Parts 1 & 2 Fri 14:00 & 19:00,2025-04-11,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-08-29T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-64Q&date=2025-04-11&time=2.00PM
Pinstripe Pass * New York Yankees v. San Francisco Giants,2025-04-11,19:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,25.0,25.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/pinstripe-pass-new-york-yankees-v-bronx-new-york-04-11-2025/event/1D00611CCE245AC3
New York Yankees v. San Francisco Giants * Premium Seating *,2025-04-11,19:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,400.0,1775.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-v-san-francisco-bronx-new-york-04-11-2025/event/1D00611CCCE559C5
Hamilton (NY),2025-04-11,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-11-2025/event/Z1r9uZrrZbpZ1Ave_fU
Harry Potter and the Cursed Child,2025-04-11,19:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xk
Masters - Friday,2025-04-11,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7afov
Hamilton (Touring),2025-04-11,20:00:00,Saenger Theatre-New Orleans,New Orleans,Louisiana,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7k9oy
Hamilton,2025-04-11,19:00:00,Richard Rodgers Theatre-NY,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7ok0s
Los Angeles Dodgers vs. Chicago Cubs,2025-04-11,19:10:00,Dodger Stadium,Los Angeles,California,Baseball,MLB,Sports,Los Angeles Dodgers,48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7u-o3
Rockford IceHogs vs. Tucson Roadrunners,2025-04-11,19:00:00,BMO Center,Rockford,Illinois,Hockey,AHL,Sports,Rockford IceHogs,22.0,75.0,onsale,2024-09-17T15:00:00Z,Not Listed,https://www.ticketmaster.com/rockford-icehogs-vs-tucson-roadrunners-rockford-illinois-04-11-2025/event/04006125EF692D10
New York Yankees vs. Tampa Bay Rays,2025-07-31,13:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,10.0,410.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-vs-tampa-bay-bronx-new-york-07-31-2025/event/1D00611CAB464E52
Eagles Live at Sphere,2025-04-12,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,127.5,318.5,onsale,2024-12-06T18:00:00Z,LIVE NATION MUSIC,https://www.ticketmaster.com/eagles-live-at-sphere-las-vegas-nevada-04-12-2025/event/17006155A3172016
Eagles Live at the Sphere - Suite Reservation,2025-04-12,20:30:00,Sphere,Las Vegas,Nevada,Rock,Pop,Music,Eagles,48.0,389.0,onsale,2024-12-01T18:00:00Z,PROMOTED BY VENUE,https://fevo-enterprise.com/event/EaglesSphere0111353
Harry Potter and the Cursed Child - Parts 1 & 2 Sat 14:00 & 19:00,2025-04-12,14:00:00,Palace Theatre,London,Unknown,Theatre,Drama,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,2024-08-29T10:00:00Z,Not Listed,https://theatre.ticketmaster.co.uk/book/17YYA-harry-potter-and-the-cursed-child/#perf=17YYA-64S&date=2025-04-12&time=2.00PM
New York Yankees v. San Francisco Giants * Premium Seating *,2025-04-12,16:05:00,Yankee Stadium,Bronx,New York,Baseball,MLB,Sports,New York Yankees,400.0,1775.0,onsale,2024-09-13T14:00:00Z,MLB REGULAR SEASON,https://www.ticketmaster.com/new-york-yankees-v-san-francisco-bronx-new-york-04-12-2025/event/1D00611CCCE759C9
Hamilton (NY),2025-04-12,13:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-12-2025/event/Z1r9uZrrZbpZ1Ave_4S
Hamilton (NY),2025-04-12,19:00:00,Richard Rodgers Theatre,New York,New York,Theatre,Musical,Arts & Theatre,Hamilton (NY),48.0,389.0,onsale,2024-08-01T14:00:00Z,NEDERLANDER PRODUCTIONS,https://www.ticketmaster.com/hamilton-ny-new-york-new-york-04-12-2025/event/Z1r9uZrrZbpZ1Ave_fM
Harry Potter and the Cursed Child,2025-04-12,14:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6x6
Harry Potter and the Cursed Child,2025-04-12,20:00:00,Lyric Theatre - NY,New York,New York,Performance Art,Performance Art,Arts & Theatre,Harry Potter and the Cursed Child (NY),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7C6xF
Hamilton (Touring),2025-04-12,20:00:00,Saenger Theatre-New Orleans,New Orleans,Louisiana,Theatre,Musical,Arts & Theatre,Hamilton (Touring),48.0,389.0,onsale,1900-01-01T18:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7Fd7F
Masters - Saturday,2025-04-12,08:00:00,Augusta National Golf Course,Augusta,Georgia,Golf,PGA Tour,Sports,The Masters,48.0,389.0,onsale,1900-01-01T06:00:00Z,Not Listed,https://www.ticketmaster.com/event/Z7r9jZ1A7afoe
